30001,0.002029898
30002,0.0005740446
30003,0.00057566614
30004,0.0005403779
30005,0.29710928
30006,0.00061951944
30007,0.0005582929
30008,0.06135432
30009,0.109942496
30010,0.115273155
30011,0.109942496
30012,0.00068144704
30013,0.013640145
30014,0.012581211
30015,0.00973524
30016,0.17138508
30017,0.10377889
30018,0.15700115
30019,0.0013535176
30020,0.21810237
30021,0.007333914
30022,0.03938043
30023,0.1725842
30024,0.20122048
30025,0.006509072
30026,0.00062593614
30027,0.17085002
30028,0.00896131
30029,0.09965784
30030,0.47413367
30031,0.048300374
30032,0.109942496
30033,0.00037685843
30034,0.0006170421
30035,0.009466637
30036,0.02587153
30037,0.012035928
30038,0.10007805
30039,0.109942496
30040,0.0004958927
30041,0.0006340508
30042,0.109942496
30043,0.18242435
30044,0.00059588935
30045,0.00061951944
30046,0.2308296
30047,0.18437989
30048,0.36126906
30049,0.079074256
30050,0.012405317
30051,0.00061951944
30052,0.1654083
30053,0.00056280836
30054,0.20142016
30055,0.006080827
30056,0.09516361
30057,0.010662924
30058,0.0004959946
30059,0.109942496
30060,0.109942496
30061,0.0005186887
30062,0.10431002
30063,0.0006005479
30064,0.075070284
30065,0.004645745
30066,0.1376862
30067,0.029021759
30068,0.26896352
30069,0.15754184
30070,0.00050452584
30071,0.0004387424
30072,0.005053101
30073,0.00071422645
30074,0.17604549
30075,0.0656485
30076,0.07347805
30077,0.00545202
30078,0.17604549
30079,0.11487709
30080,0.0017939763
30081,0.16478401
30082,0.039952308
30083,0.15573229
30084,0.0006996155
30085,0.109942496
30086,0.0006005479
30087,0.30258808
30088,0.0025082475
30089,0.1429444
30090,0.2551938
30091,0.109942496
30092,0.1978471
30093,0.1978471
30094,0.15573229
30095,0.0989566
30096,0.0071250373
30097,0.29345313
30098,0.21370952
30099,0.09334797
30100,0.1743867
30101,0.0005582929
30102,0.0010839888
30103,0.06714418
30104,0.109942496
30105,0.06785644
30106,0.0005582929
30107,0.00065363647
30108,0.016205905
30109,0.09516361
30110,0.2616506
30111,0.00037685843
30112,0.15911804
30113,0.18121976
30114,0.00088815985
30115,0.18572125
30116,0.00059828174
30117,0.16428545
30118,0.0989566
30119,0.079074256
30120,0.1429444
30121,0.18627574
30122,0.1654083
30123,0.00064171327
30124,0.09516361
30125,0.16934247
30126,0.04628126
30127,0.10431002
30128,0.18756673
30129,0.1429444
30130,0.0052559986
30131,0.00061951944
30132,0.1429444
30133,0.2167484
30134,0.00359806
30135,0.09384597
30136,0.19531918
30137,0.11076102
30138,0.15573229
30139,0.06714418
30140,0.09653424
30141,0.088426664
30142,0.109942496
30143,0.18853964
30144,0.20223974
30145,0.10176994
30146,0.1650854
30147,0.00079009595
30148,0.00061372394
30149,0.027741529
30150,0.09794613
30151,0.19078757
30152,0.1172417
30153,0.15385152
30154,0.109942496
30155,0.1410086
30156,0.1429444
30157,0.109942496
30158,0.109942496
30159,0.25065863
30160,0.0005996873
30161,0.00061951944
30162,0.00061951944
30163,0.115814306
30164,0.20142016
30165,0.14306581
30166,0.0033017178
30167,0.09516361
30168,0.0989566
30169,0.08139529
30170,0.0989566
30171,0.07665394
30172,0.21422377
30173,0.09516361
30174,0.24891193
30175,0.1172417
30176,0.1793801
30177,0.0052005043
30178,0.0065351706
30179,0.19382034
30180,0.23107988
30181,0.0006265091
30182,0.0017237704
30183,0.00071545126
30184,0.1429444
30185,0.006509072
30186,0.15333474
30187,0.0008477616
30188,0.27982554
30189,0.0962387
30190,0.09653424
30191,0.0006996155
30192,0.1650257
30193,0.109942496
30194,0.00048435736
30195,0.24745904
30196,0.14624444
30197,0.07562014
30198,0.22812587
30199,0.09516361
30200,0.08054062
30201,0.0010734091
30202,0.00048598083
30203,0.109942496
30204,0.109942496
30205,0.23718943
30206,0.109942496
30207,0.16011891
30208,0.0005120477
30209,0.16577414
30210,0.17761344
30211,0.123141766
30212,0.01031321
30213,0.1429444
30214,0.0008244876
30215,0.18464814
30216,0.15573229
30217,0.17604549
30218,0.15573229
30219,0.14813097
30220,0.06714418
30221,0.0005904678
30222,0.21775027
30223,0.10828072
30224,0.12090046
30225,0.000444492
30226,0.01788759
30227,0.000953069
30228,0.31596226
30229,0.17085478
30230,0.0008699939
30231,0.0038612518
30232,0.033009052
30233,0.09552479
30234,0.1429444
30235,0.10329501
30236,0.16027388
30237,0.0006996155
30238,0.13331376
30239,0.1429444
30240,0.19438446
30241,0.09516361
30242,0.04516102
30243,0.18667696
30244,0.006395256
30245,0.00046175436
30246,0.01031321
30247,0.08962521
30248,0.0069377148
30249,0.0006996155
30250,0.413457
30251,0.1743867
30252,0.14837398
30253,0.009466637
30254,0.12093943
30255,0.2185465
30256,0.0035003903
30257,0.00037685843
30258,0.00064955925
30259,0.28255948
30260,0.062210094
30261,0.008270354
30262,0.009352329
30263,0.21956769
30264,0.0110838665
30265,0.004281954
30266,0.37218225
30267,0.16011891
30268,0.177295
30269,0.07794559
30270,0.0042953566
30271,0.09326635
30272,0.13076173
30273,0.08100546
30274,0.097556494
30275,0.18756716
30276,0.109942496
30277,0.1301397
30278,0.021016464
30279,0.00080016634
30280,0.00033960567
30281,0.109942496
30282,0.11580203
30283,0.09516361
30284,0.00046946964
30285,0.08925854
30286,0.05154748
30287,0.04628126
30288,0.12257358
30289,0.10550099
30290,0.230538
30291,0.1978471
30292,0.0006601558
30293,0.03955065
30294,0.09516361
30295,0.1801823
30296,0.000505398
30297,0.00061951944
30298,0.17604549
30299,0.1429444
30300,0.00061372394
30301,0.0989566
30302,0.08250404
30303,0.119211204
30304,0.05113073
30305,0.2196289
30306,0.123141766
30307,0.15207411
30308,0.00061951944
30309,0.2047317
30310,0.0006265091
30311,0.22567998
30312,0.07857019
30313,0.1429444
30314,0.43837568
30315,0.08557305
30316,0.0006158718
30317,0.075907364
30318,0.0015564235
30319,0.1429444
30320,0.014652835
30321,0.00061951944
30322,0.109942496
30323,0.039957877
30324,0.09516361
30325,0.12697867
30326,0.13276145
30327,0.08592773
30328,0.1919316
30329,0.00044033313
30330,0.11734126
30331,0.002029898
30332,0.20142016
30333,0.0069836606
30334,0.13531113
30335,0.11560758
30336,0.00057278376
30337,0.00064669
30338,0.12779856
30339,0.0034465494
30340,0.00061951944
30341,0.08409299
30342,0.109942496
30343,0.0022798001
30344,0.15005861
30345,0.00061951944
30346,0.00061951944
30347,0.0005996873
30348,0.12015204
30349,0.00094317977
30350,0.16334026
30351,0.15573229
30352,0.51854527
30353,0.18021567
30354,0.06714418
30355,0.005325475
30356,0.109942496
30357,0.19514416
30358,0.20546418
30359,0.19041573
30360,0.00066178606
30361,0.004566296
30362,0.1429444
30363,0.18013625
30364,0.00085167063
30365,0.13330828
30366,0.20612831
30367,0.14768642
30368,0.1743867
30369,0.1801823
30370,0.079074256
30371,0.00061951944
30372,0.0006996155
30373,0.0076377485
30374,0.04904663
30375,0.26532793
30376,0.2032111
30377,0.09516361
30378,0.0018474804
30379,0.32199702
30380,0.07085028
30381,0.109942496
30382,0.18077455
30383,0.106455885
30384,0.109942496
30385,0.15904342
30386,0.15571253
30387,0.22065514
30388,0.13027328
30389,0.27538216
30390,0.0006996155
30391,0.00037685843
30392,0.10697321
30393,0.0034328063
30394,0.097335234
30395,0.1743867
30396,0.21054123
30397,0.19151463
30398,0.16586997
30399,0.3343892
30400,0.0008936351
30401,0.12139034
30402,0.18887885
30403,0.18209064
30404,0.12253459
30405,0.001910938
30406,0.14246623
30407,0.16021767
30408,0.2729173
30409,0.048175514
30410,0.00553199
30411,0.0005808447
30412,0.21245414
30413,0.09326635
30414,0.00098662
30415,0.38960183
30416,0.11580203
30417,0.14306581
30418,0.16522181
30419,0.00061951944
30420,0.00058921054
30421,0.083020315
30422,0.00061951944
30423,0.1967615
30424,0.19492687
30425,0.004976595
30426,0.16348901
30427,0.2008557
30428,0.109942496
30429,0.123141766
30430,0.0034465494
30431,0.16201845
30432,0.06996036
30433,0.055046953
30434,0.15573229
30435,0.10962298
30436,0.08052634
30437,0.007367834
30438,0.004412067
30439,0.114177
30440,0.53306913
30441,0.083865434
30442,0.09285415
30443,0.00063911406
30444,0.22539873
30445,0.005974454
30446,0.09516361
30447,0.15140042
30448,0.09516361
30449,0.00047725684
30450,0.1189614
30451,0.04238036
30452,0.0006112698
30453,0.13586853
30454,0.0006749643
30455,0.1429444
30456,0.0005582929
30457,0.080740206
30458,0.0015174493
30459,0.20142016
30460,0.09516361
30461,0.104003005
30462,0.21141794
30463,0.1342776
30464,0.30347088
30465,0.20810154
30466,0.00059828174
30467,0.17115416
30468,0.03443463
30469,0.1429444
30470,0.1630776
30471,0.113643095
30472,0.00066178606
30473,0.00072258397
30474,0.006509072
30475,0.16962877
30476,0.060792934
30477,0.07579185
30478,0.109942496
30479,0.006080827
30480,0.0006268648
30481,0.14762878
30482,0.18242435
30483,0.109942496
30484,0.026969356
30485,0.032858573
30486,0.17748211
30487,0.00037241646
30488,0.00071250374
30489,0.005186469
30490,0.12552054
30491,0.00071422645
30492,0.20142016
30493,0.109942496
30494,0.006509072
30495,0.0023265956
30496,0.19462688
30497,0.1931451
30498,0.0006996155
30499,0.00059828174
30500,0.0007201905
30501,0.000699055
30502,0.15573229
30503,0.13465449
30504,0.09418944
30505,0.0008414633
30506,0.116712146
30507,0.10431002
30508,0.0010081078
30509,0.18931338
30510,0.16577414
30511,0.0023026164
30512,0.18437989
30513,0.0063462122
30514,0.11659203
30515,0.010923492
30516,0.00059828174
30517,0.18437989
30518,0.08429154
30519,0.2056692
30520,0.03900329
30521,0.224987
30522,0.32706404
30523,0.097190514
30524,0.0006299297
30525,0.17361005
30526,0.006509072
30527,0.1961725
30528,0.0010081078
30529,0.07111642
30530,0.17202564
30531,0.0031871886
30532,0.15573229
30533,0.004880026
30534,0.16242963
30535,0.06107607
30536,0.0005996873
30537,0.0005874937
30538,0.1429444
30539,0.19113424
30540,0.15573229
30541,0.06714418
30542,0.1743867
30543,0.09516361
30544,0.10875707
30545,0.109942496
30546,0.14486925
30547,0.00062465004
30548,0.09326635
30549,0.22377919
30550,0.109942496
30551,0.10907875
30552,0.038165033
30553,0.12090046
30554,0.15510486
30555,0.21192743
30556,0.10431002
30557,0.27790624
30558,0.0019833134
30559,0.05041698
30560,0.21570432
30561,0.033935115
30562,0.00044182662
30563,0.109942496
30564,0.09632909
30565,0.1978471
30566,0.031640075
30567,0.1845827
30568,0.100289516
30569,0.11940399
30570,0.1429444
30571,0.00059848995
30572,0.08214752
30573,0.1429444
30574,0.14544967
30575,0.0954704
30576,0.12538376
30577,0.00061951944
30578,0.1653208
30579,0.005050381
30580,0.08052634
30581,0.09015874
30582,0.23239109
30583,0.19058928
30584,0.0014291873
30585,0.17319939
30586,0.2930151
30587,0.09516361
30588,0.00064382027
30589,0.15573229
30590,0.00088460924
30591,0.095117494
30592,0.06714418
30593,0.10925942
30594,0.0015015719
30595,0.28888318
30596,0.098026425
30597,0.1329019
30598,0.14642386
30599,0.1654083
30600,0.06714418
30601,0.2252154
30602,0.03081929
30603,0.16696578
30604,0.0011926573
30605,0.0006996155
30606,0.11145643
30607,0.15573229
30608,0.00037685843
30609,0.19526023
30610,0.053947687
30611,0.00038917828
30612,0.0028072724
30613,0.26830593
30614,0.18531272
30615,0.08258943
30616,0.0016154528
30617,0.20984657
30618,0.16766624
30619,0.010843169
30620,0.09516361
30621,0.12269988
30622,0.18465184
30623,0.107752986
30624,0.1429444
30625,0.07472432
30626,0.109942496
30627,0.0034396986
30628,0.1429444
30629,0.15573229
30630,0.12779856
30631,0.142017
30632,0.0834902
30633,0.116137475
30634,0.00061951944
30635,0.23389493
30636,0.00058769
30637,0.0005582929
30638,0.0006170421
30639,0.1978471
30640,0.06695118
30641,0.15573229
30642,0.10680292
30643,0.00061951944
30644,0.1316325
30645,0.3095557
30646,0.12444449
30647,0.15573229
30648,0.18148911
30649,0.19683824
30650,0.19371037
30651,0.109942496
30652,0.0931074
30653,0.0008699939
30654,0.0007691717
30655,0.04541989
30656,0.00061372394
30657,0.0007075082
30658,0.00068300293
30659,0.095117494
30660,0.03955065
30661,0.18887885
30662,0.11487709
30663,0.000654366
30664,0.15573229
30665,0.29070055
30666,0.18667696
30667,0.18464814
30668,0.00062644103
30669,0.006509072
30670,0.0807015
30671,0.16011891
30672,0.0022798001
30673,0.20320524
30674,0.0059824702
30675,0.0052559986
30676,0.07665394
30677,0.02128039
30678,0.1429444
30679,0.08652776
30680,0.17604549
30681,0.50153637
30682,0.13190101
30683,0.16577414
30684,0.2121971
30685,0.0010961331
30686,0.114331424
30687,0.27083364
30688,0.2047317
30689,0.14652653
30690,0.109942496
30691,0.0016419713
30692,0.14247559
30693,0.0006170421
30694,0.047404487
30695,0.08052634
30696,0.28218064
30697,0.1331487
30698,0.16577414
30699,0.109942496
30700,0.51854527
30701,0.1743867
30702,0.00055576966
30703,0.0011084804
30704,0.00037685843
30705,0.109942496
30706,0.109942496
30707,0.20533375
30708,0.012077328
30709,0.18437989
